,id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms,lower_bound_spend,upper_bound_spend,lower_bound_impressions,upper_bound_impressions,electorales,silencio
888,1865349840294474,2021-04-08,['🔷🔷 Amigos de #MadreDeDios. Este 11 de abril marquen las As de Alianza Para El Progreso y escriban el número 2 de Eduardo Salhuana para congresista. \n¡Trabajemos juntos por el progreso de Madre de Dios! 🔷🔷\n\n#APP #MadreDeDiosResiste #SiempreConMadreDeDios'],2021-04-08,2021-04-10,Jorge Arturo Salhuana Cavides,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '50001', 'upper_bound': '100000'}","{'lower_bound': '0', 'upper_bound': '999'}",129567737568492,Salhuana al Congreso - App Mdd,"['facebook', 'instagram']",0,99,0,999.0,True,True
889,856734598241409,2021-04-08,no disponible,2021-04-08,2021-04-10,Carolina Asis,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '5000', 'upper_bound': '5999'}",117498400158090,Héctor Acuña,['facebook'],0,99,5000,5999.0,True,True
890,173212307955680,2021-04-08,['🔴 Quedan 3 días y cuento con tu voto para cambiar el rumbo de la región y del país. \n✖️Marca la 🅰️ y escribe el 1️⃣ ✍🏼\n\n#JuntosSomos1 #HéctorAcuñaAlCongreso #HonestidadYTrabajo #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #Huanchaco'],2021-04-08,2021-04-09,Carolina Asis,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '3000', 'upper_bound': '3999'}",117498400158090,Héctor Acuña,['facebook'],0,99,3000,3999.0,True,False
891,740911279924229,2021-04-08,"['🔴 Informamos a mis amigos simpatizantes que apoyan mi candidatura al Congreso de La República, que por motivos de la crisis sanitaria que estamos viviendo, momentos de gran dolor, debemos unirnos en oración para que esta pandemia pase y nuestros contagiados del covid-19 se recuperen pronto.\n¡No hay nada que celebrar!\n\nLos espero en la misa virtual, a través de:👇🏼\n▶️ Página oficial ""Héctor Acuña Peralta al Congreso"":\nhttps://www.facebook.com/hectoracunaperalta1/\n▶️ Página de la Basílica Catedral de Trujillo: https://www.facebook.com/CatedralTrujillo/']",2021-04-08,2021-04-09,Carolina Asis,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '3000', 'upper_bound': '3999'}",117498400158090,Héctor Acuña,['facebook'],0,99,3000,3999.0,True,False
892,108446414590993,2021-04-08,['👍🏼 Muchas gracias a los jóvenes que día a día se suman a nuestra campaña y nos apoyan en sus redes sociales. Sentimos el cariño y estamos seguros de que juntos lograremos EL GRAN CAMBIO en nuestro Piura. 💪🏼🤜🏼🤛🏼\n\n#TodosConManolo #ManoloElAmigoDelPueblo \n✍🏼 Marca 🅰️3️⃣ y JUNTOS SEAMOS PARTE DEL GRAN CAMBIO 📣'],2021-04-08,2021-04-09,Jordan Robledo Rojas,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",114696193780931,Manolo Garcia Correa,['facebook'],300,399,70000,79999.0,True,False
893,359213212115604,2021-04-08,"['📅 Este 11 de abril seamos parte del GRAN CAMBIO, por un Piura con más oportunidades para todos. 🙌🏼\n\nCada vez sentimos el triunfo más cerca, y con TU APOYO podremos lograrlo y cumplir juntos este gran sueño. 🤜🏼🤛🏼\n\n#TodosConManolo #ManoloElAmigoDelPueblo \n✍🏼 Marca 🅰️3️⃣ y JUNTOS SEAMOS PARTE DEL GRAN CAMBIO 📣']",2021-04-08,2021-04-09,Jordan Robledo Rojas,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",114696193780931,Manolo Garcia Correa,['facebook'],200,299,100000,124999.0,True,False
894,1152792785164842,2021-04-08,"['🛑 EL PERÚ NECESITA UN CAMBIO CON RUMBO❗\nEste 11 de abril, tu voto decide nuestro futuro.\n\n🚨Para PRESIDENTE marca 🅰️.  Para CONGRESISTA marca 🅰️ y escribe el 1️⃣\n¡En Lambayeque todos somos uno! ☝️\n#UnCambioConRumbo \n#SeamosUnoPorTodos\n#YoVotoPorMaryAcuña\n#APPLambayeque']",2021-04-08,2021-04-10,Mary Acuña Peralta,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '40000', 'upper_bound': '44999'}",1607614952838589,Mary Acuña Congresista,"['facebook', 'instagram']",1000,1499,40000,44999.0,True,True
895,799197804354529,2021-04-08,"['🛑 OBJETIVOS Y PROPUESTAS CLARAS❗\nLegislaremos y gestionaremos, comprometidos con resolver los principales problemas que nos aquejan.💪\n\n🚨Para PRESIDENTE marca 🅰️.  Para CONGRESISTA marca 🅰️ y escribe el 1️⃣\n¡En Lambayeque todos somos uno! ☝️\n#UnCambioConRumbo \n#SeamosUnoPorTodos\n#YoVotoPorMaryAcuña\n#APPLambayeque']",2021-04-08,2021-04-09,Mary Acuña Peralta,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '40000', 'upper_bound': '44999'}",1607614952838589,Mary Acuña Congresista,"['facebook', 'instagram']",1000,1499,40000,44999.0,True,False
896,305313707820612,2021-04-08,['🔷🔷Resumen fotográfico de nuestra gira por la Vía Interoceánica-rumbo al Tahuamanu.\n🔷🔷\n#APP #MadreDeDios #SoloUnidosSaldremosAdelante  #PorLasRutasDeLaInteroceánica #SiempreConMadreDeDios     #SalhuanaEsProgreso   #La2EsLaVoz #MadreDeDios'],2021-04-08,2021-04-11,Jorge Arturo Salhuana Cavides,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '50001', 'upper_bound': '100000'}","{'lower_bound': '1000', 'upper_bound': '1999'}",129567737568492,Salhuana al Congreso - App Mdd,['facebook'],0,99,1000,1999.0,True,True
897,495508084963247,2021-04-08,"['Que tengan un hermoso dia, seguimos, gracias a los herman@s, en su mayoría mujeres de los mercados Cardozo de Belen, Clavero de Punchana Secada de San juan, mi compromiso hoy y siempre de caminar juntos.\n\nEste 11 de abril marca la A y escribe 1 ✍🏻\n\n#A1\n#rosioessalud\n#alcongreso']",2021-04-08,2021-04-09,Andy Valdir Enciso Gonzales,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '20000', 'upper_bound': '24999'}",415937438800916,Rosio Torres Salinas,"['facebook', 'instagram']",100,199,20000,24999.0,True,False
