page_id,page_name,disclaimer,amount_spent_pen,number_of_ads
2263394060603974,SER PRO,These ads ran without a disclaimer,2575,4
470951020017727,Patricia Gamarra al Congreso 2021 #M25,SmartBrands,2571,7
521430501360986,Nando Villanueva,Hernando Villanueva Santa Cruz,2553,58
104438334880527,Walter Torres Oficial,Jahiro Concepcion Santamaria Carlos,2548,19
103987581777039,Siempre San Marcos,Siempre San Marcos,2541,38
114718251908901,Carlos Reyes,El Algodón,2537,57
1574929139448723,Julio Guzmán,Influentics,2534,10
108474490620719,Linn Ortiz,Deysi Linn Ortiz Tarazona,2529,26
113468723810996,OPM PERU,Renato Maldonado Vega,2528,7
270302819798717,Rocky Hurtado,El Algodón,2515,47
133074956714225,Jurado Nacional de Elecciones del Perú,Ricardo Plinio Del Pozo Munarriz,2505,5
107907517692683,Joaquín Rey,Juan Pablo Campos,2500,2
114879566618711,Beto Velarde,Amanda Carolina Eguila Taboada,2492,23
103710551713218,Dra. Keyssi,Jean Pierre Mori Perez,2476,20
108393784755900,"Voto sin miedo, confío en el Perú",Cristina Berrocal Huertas,2473,27
564898873542728,César Bazán Naveda,Ylich Ernesto Uribe,2471,6
100878752185614,Perú Valiente,These ads ran without a disclaimer,2462,18
320263514718356,Chingo es la voz 2021,Victor Antonio Calderon Leyva,2447,36
111840454058551,Patricia Mejia,Jorge Luis Zea Mejia,2445,26
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,2432,25
218929749041281,Magaly Ruiz,Guillermo Martin Nieto Polo,2428,14
462790453744032,Sutep,Rosa Elvira Guayanay Flores,2423,102
644469258920284,Caja Sullana,Jonathan Salazar Aguilar,2410,4
659616634248069,Daniel Abugattás,Daniel  Fernando Abugattas Majluf,2400,5
540615902771585,Flor Borja Gutierrez,Flor Antonia Borja Gutierrez,2395,18
2003082846668314,Juan Gálvez Asencio,Juan Antonio Ccopa Galvez,2393,13
100882191761051,Antonio Casana A,Ignacio Patiño Cisneros,2393,43
1295870203850294,Wilmar ELERA,Rony Guerrero Montes,2391,79
534284396949027,Congresista Ilich López - Política Decente,Renzo Jireh Casas Torres,2388,201
102888271514518,Mónica Guillen Vicegobernadora,Mónica Guillen,2387,42
285909688218877,Manuel Becerra al Congreso 2021,Jesus Moya Cerquin,2382,13
102194655212465,Rosana Kuperman Rosas - Victoria Nacional,Nora Rosana Kuperman Rosas,2380,28
119337342805754,Jorge Morante - Congresista de la República,Jose Augusto Cabanillas Chavez,2376,16
101275882118397,Fredy Condorí,Julio Fredy Condori Flores,2375,19
1408569059391227,Edwards Infante Lopez,Edwards Infante Lopez,2360,114
107127951490299,Cámara de Industrias de Lima,These ads ran without a disclaimer,2358,21
109045691774284,Nancy Vizurraga Oficial,Hugo Hernández Placencia,2324,22
101582575294575,Por la democracia y la paz.,Luna Grimaneza Avellaneda,2321,82
1246229128745401,Darwin García,Darwin Garcia Marchena,2319,69
107896899294086,Cnddhh Perú,CNDDHH,2317,20
296647370667680,Claudio Zapata Gonzales,Claudio Raul Octavio Zapata Gonzalves,2314,13
543884139120889,Juan Carlos Díaz al Congreso,Juan Carlos Diaz Sanchez,2309,33
100134829359847,RafaelChacon- Podemos Perú VMT,Rafael Chacon Pizarro,2302,38
173488142796422,Universidad Continental Pregrado a Distancia,These ads ran without a disclaimer,2300,3
1660315877559445,Pilar Torres,Maria Del Pilar Torres Levano,2294,14
102005798765773,"Mi Perú Me Importa, Vamos Keiko",Be Mkt Group,2291,22
237862703076530,Ya Vuelta TV,Mario Martin Paredes Lostaunau,2286,79
1065494303626605,Richard Soria,Eduardo Michel Edijardo Urbino Villalobos,2279,14
108197814685878,Lizandro Salas,Luis Lizandro Salas Astorga,2278,92
426181770907400,Luis Reymundo Dioses Guzmán,Lizbet Maria Guzman Coveñas,2274,29
104637814902952,Bonnie Lizier,Bonnie Lizier,2273,52
112125987331540,Adelante AP,Luan Pierina Condori Chaco,2272,17
818788604910032,Juana Maura Umasi,Juana Maura Umasi Llave,2272,7
605679106236427,UNACEM,These ads ran without a disclaimer,2264,1
110096537424309,Clase Popular,CLASE POPULAR S.A.C.,2254,144
762710470597362,Contigo Callao - Movimiento Regional,Contigo Callao Movimiento,2252,15
675665469213652,Piura la ciudad del eterno calor,These ads ran without a disclaimer,2251,3
104679411596631,Alberto Morote,Alberto Vladimir Morote Guevara,2251,26
289067581276321,Cesar Combina,Cesar Augusto Combina Salvatierra,2244,6
503782009972297,Malcolm Durand Flores,Hans Saul Huerta Solis,2235,16
158714780827513,UNFPA,UNFPA,2230,241
127832144570884,Hernan Sifuentes,Hernán Tomas Sifuentes Barca,2226,38
102876591180256,Alberto Jordán Brignole,Cesar Enrique Castillo Tello,2225,15
112888640494451,Jimmy Benites,Jimmy Alexander Benites Tangoa,2215,12
1635961780033058,Francisco Dios,Solange Mildred García Suárez,2200,6
108211823979068,Mónica Acuña,Antonella Vidal Terreros,2178,8
351057789382495,Omar Yrala,Omar Oscar Yrala Bustamante,2173,14
587702834655258,Bernardo Pazo Somos Perú - Sechura,Fabián Pazo Pazo,2168,37
158506125958541,Flight App Lab N,These ads ran without a disclaimer,2161,1
127832144570884,Hernan Sifuentes,Jose Luis Urresti Eguiluz,2158,8
225104337834402,Carmela Chung,Carmela Chung Echevarria,2157,38
760211600843471,Podemos Perú - Callao,Mery Nataly Gonzales Enriquez,2157,3
112506180443493,Acción Popular,Luan Pierina Condori Chaco,2130,10
672487859776356,Tarapoto Noticias y Comentarios,Mario Vasques Torres,2125,55
103084818374700,Gino Márquez al Congreso,EVANZU,2120,8
272630106731795,María Eugenia Cerna,Edward Lopez,2113,31
100499132020504,Dr. Zanelli Al Congreso,Franchesca Mercedes Zanelli Porras,2103,20
100477615666060,Reactivate,These ads ran without a disclaimer,2100,2
113649766861492,Nandy Córdova Morales,Nandy Janeth Cordova Morales,2088,24
103329988388794,Eva Mamani Barriga,Lux Eva Mamani Barriga,2085,24
101090031945946,José De Echave,Alexandra Shirley Gutierrez Arbizu,2078,10
163612560674668,Mario Quispe,Fabiola Isabel Nunura Gonzales,2069,26
106854614088402,Pepe Luna Morales,Gerald Alberto Mejía Vásquez,2066,5
1261872650579518,Alejandro Lamas,Alberto Alejandro Lamas Matos,2064,10
107219375219254,Saulo Neyra Amazonas,Esteban Villanueva,2062,48
102910315056842,Paul Jaimes Oficial,Carolina Mi Ji Fung Guido,2062,44
519116544774865,Escuela de Posgrado USS,These ads ran without a disclaimer,2058,1
563182727085625,Leonor Chumbimune Cajahuaringa,Rafael Enrique Tejada Medina,2056,76
106904884343644,Yuli Arbirio al Congreso - #K4,Yulliana Zenovia Arbirio Venegas,2035,8
386884081782534,Podemos Perú - La Libertad,Jhonatan Alfredo Flores Cuya,2031,3
102937391769141,Juano Vargas,Michael Eistein Vargas Leon,2031,57
643403425797969,Yo apoyo a Pepe Luna,These ads ran without a disclaimer,2026,1
100409428125168,Lizet Garrido,Allinson Emperatriz Bedoya Bazan,2021,31
100464138644765,Jesus Laura,Jesus Fredy Laura Tarqui,2020,15
763348733800819,Fuerza Popular - Lima,Segundo Sergio Vasquez Coronado,2010,17
113927504462899,BAZZA,These ads ran without a disclaimer,2009,6
108677031417261,Yo Respeto,CONFIEP,2005,5
121548411272749,Universidad César Vallejo,Universidad César Vallejo SAC,2000,1
173144229408518,RENIECPERU,These ads ran without a disclaimer,1998,5
1675145802541078,Betto Barrionuevo Por Ancash,Betto Barrionuevo Romero,1989,9
128071033870721,Voz de América,These ads ran without a disclaimer,1988,16
103174044468652,Geovanni Acate - Alto Amazonas va a cambiar,Eduardo Geovanni Acate Coronel,1985,24
104186734558641,Bancada Acción Popular,Ivette Paola Mendoza Hurtado,1972,55
103419221737996,Victoria Álvarez,Christian Ender Valles Almeyda,1965,76
102098544497318,Alfredo Perez Alcalde 2023,Felix Alexander Garcia Inuma,1957,9
317113615022843,César Acuña,These ads ran without a disclaimer,1947,20
274555116015041,Rómulo Mucho,Robert Mark Huaripata Sangay,1944,32
405135833197441,Fernando Velasco,Diego André Barba Walters,1942,15
100665172019156,Adolfo Ahumada,Jonathan Salazar Aguilar,1938,12
101190685137942,Curandera huancabambina Adelina Llajaruna Monsalve,These ads ran without a disclaimer,1934,33
101018408049570,Franco Salinas,Franco Salinas,1920,30
109101387687973,Piensa Música,Piensa.pe,1907,4
345123132173518,Alberto Adrianzén,Alexandra Shirley Gutierrez Arbizu,1904,5
1775138612708900,Pablo Ramirez,Omar Douglas Ramirez Prado,1893,2
100198778518392,Mg. Luis Gallardo Gálvez,Ronal Surco Astete,1889,5
1775138612708900,Pablo Ramirez,Jorge Michael Zegarra Cherres,1889,6
482342095243763,Lucho Molina - Lima,Eliana Elizabeth Hilasca Montes,1874,11
103119288409838,Lily Muguerza,Lucrecia Pamela Trujillo Coronel,1869,8
1560870310826885,Municipalidad de Ventanilla,Municipalidad de Ventanilla,1867,14
106389484636081,Eliana Pérez Barrenechea,Jaime Santiago Martínez Cruz,1857,12
140765589379192,Pedro Spadaro,Pedro Spadaro,1841,6
366367124324446,Guerrero Naval Edil,Freydi John Vallejos Leyva,1832,11
112755042067857,Instituto Peruano de Economía - IPE,These ads ran without a disclaimer,1827,15
355418348394468,Arequipa Es Noticia,Ernesto Santiago Corrales Garcia,1827,67
375257276626756,Gerencia Sub Regional Luciano Castillo Colonna,Fabiola Isabel Nunura Gonzales,1822,54
525873954428340,Lucho Flores,Lucho Flores,1819,11
101250635130171,Dra. Joana Cabrera Pimentel - La Libertad,Joana Magallanes,1815,6
1580957128865906,Perlacios,Mario Martin Paredes Lostaunau,1812,41
942591845869870,النائب محمد راشد عودة البرايسة,These ads ran without a disclaimer,1805,9
105665971569091,Luisa Coaguila M.,Partido Nacionalista Peruano,1802,23
869032546573444,Fujimori Nunca Mas,Diana Huancaya Matos,1800,3
367292843373207,Electo,Electo,1798,6
1043620649134131,Perú Nación - Oficial,Perú Nación - Oficial,1795,15
114657958585623,Marco Falconí Picardo,Claudia Gabriela Padilla Arenas,1785,9
953368901367382,José Pacheco,Jose Luis Pacheco Moya,1772,53
942782245764319,Gahela Tseneg Cari Contreras,Gahela Tseneg Cari Contreras,1770,13
100503802103149,Escuela Ergon Latam,These ads ran without a disclaimer,1757,4
274780695898253,Terrenos,These ads ran without a disclaimer,1752,5
105776167573398,Gestión Pública & Control,Ximena Lizbeth Paz Garcia,1750,4
143531855792749,Miguel Yagi,Jeanpier Miguel Valverde Ortega,1729,2
386884081782534,Podemos Perú - La Libertad,Veronia Rebeca Escobal Orodñez,1726,4
102585367941782,Rafael López Aliaga,Miguel Daniel Saldaña Loza,1720,2
601256063316040,Ramon Caceda Saavedra,Ramon Alejandro Caceda Saavedra,1716,20
108786050805720,Milton Jiménez Salazar,Ruben Aguedo Blanco,1713,22
740730659600184,Daniel Medina,Daniel Luciano Medina Paredes,1711,49
106854614088402,Pepe Luna Morales,Shadia Elizabeth Valdez Tejada,1707,4
2408653149412251,Edith Carranza,Edith Betzabe Carranza Enríquez,1707,27
1651762555046459,Geanmarco Quezada,Geanmarco Quezada,1706,20
100382264732654,Luz Medina Z,Exponentia,1701,46
103847361493201,Eduardo Castillo,Jonathan Salazar Aguilar,1700,6
293999614301737,Partido Morado - Región Lima Provincias,Javier Alejandro Garcia Sanchez,1700,8
110810954155580,Roberto Chiabra,Paulo Cesar Palilo Alvarado Siancas,1699,15
235946023737620,Walter Vásquez por un Ancash mejor,Jimy Henry Orellana Dominguez,1697,33
152479438248050,eToro,These ads ran without a disclaimer,1690,1
391857524332920,Escuela de Postgrado UTP,These ads ran without a disclaimer,1687,13
215285225265765,Carlos Huaringa,Carlos Huaringa,1675,67
109447147873676,Miguel Ciccia al Congreso,Jonathan Salazar Aguilar,1671,9
192217484183412,Universidad de Lima,Universidad de Lima,1670,7
102899358346680,Rodrigo Villanueva al Congreso M3,Rodrigo Augusto Villanueva Moreno,1656,23
109039871355273,Roberto Briceño Franco,Roberto Jesus Briceño Franco,1630,24
104764337549134,Franco Vidal,Franco Vidal Morales,1629,30
103192204884175,Américo Gonza - Congresista de la República,Martha Gonza Castillo,1624,30
111074394762306,Superate en conocimientos,Kevin Andony Rodriguez Machero,1617,19
104624368330739,Orlando Mollo Medina,Salsa Creativa Perú,1616,6
2123223541294131,APP Región La Libertad,"Colectivo CAP - Cambió Trujillo, Cambiará el Perú",1614,8
1587867171343731,PiuraTrek Rutas de Aventura,Rafael Luis Andersson Moya Morocho,1612,26
474276366001351,PayPal,These ads ran without a disclaimer,1608,2
108371288051793,Nuevo San Marcos. Rectorado 2021,Manuel Demetrio Mendoza Timoteo,1605,27
106501917895657,TONY es la VOZ,Tony Jonatan Mori Vargas,1600,18
934209729966940,Mauricio Miranda Fuerza Popular,Gandhi Alain Tarazona Inuma,1600,9
103176861173932,Poliglota - PE,These ads ran without a disclaimer,1598,1
106596735060933,Deriad,These ads ran without a disclaimer,1598,7
105020350951565,JORGE PEREZ Congresista,Graciela Monica Yzarra Diaz,1587,49
257980025009752,María Luisa Silupú Inga,Juan Marcos Silupu Inga,1581,39
102246111211273,Olibia Pulache Jimenez,Olibia Pulache Jimenez,1578,12
731782403622470,Marvin Alvarez,Marvin Alvarez,1576,9
105181291355144,Aristóteles Huamaní,Renzo Jireh Casas Torres,1572,28
106926231353409,Mily Ríos,Nick Francis García García,1571,37
323258317840483,Walter Soto,Manuel Ignacio Chiroque Farfán,1565,21
104197257821533,Jovenes con Urresti,Jose Luis Urresti Eguiluz,1564,4
472058086186358,Ari de la Cruz,ARI-TELCH RIVERA DE LA CRUZ,1534,221
1032818950117844,Gloria Alvarado,Gloria Alvarado,1532,31
1624560657826273,Ingenieros al Servicio de Piura,Norma Ordinola Ipanaque,1526,22
375234082577590,Marcelino Huaman,Irwind León,1524,5
522848281473359,Jesus Salcedo,Abel Ramírez Torres,1521,37
2182923361941996,Jennifer Catalan al Congreso,Matheus Gabriel Montejo Guevara,1520,31
103730161703600,Marcelino Arévalo al Congreso,Enrique Cisneros Macedo,1519,4
108514237248657,Fiorella Bendezú Santibáñez,Melinton Eusebio Ordaya,1512,38
101434008467025,Eduardo Pérez,Eduardo Cáceres,1510,24
1470976356522933,Daniel Urresti,These ads ran without a disclaimer,1507,9
415937438800916,Rosio Torres Salinas,Andy Valdir Enciso Gonzales,1500,16
100901341974044,Congresista Héctor Valer,Hector Valer Pinto,1500,34
253301521363297,Municipalidad Distrital de Comas,Italo José Quispe Lévano,1500,2
634852306875157,Toño Uriarte,Santiago Chanta,1500,5
658867244268755,My Luxury Huacho,Victor Antonio Calderon Leyva,1492,6
140765589379192,Pedro Spadaro,Yo Soy Callao,1490,15
105451144707448,Steve Mubarak,Melina Noelia Salazar Merino,1486,32
160869580764865,Marcial Palomino Garcia-Milla,Niki Ronald Bazalar Chauca,1484,19
102756141635607,Carolina Mannucci Arámbulo,Cma Mannucci,1478,22
100212198840746,Elvis Mendoza al Congreso,Jimmy Santiago Leon Ortiz,1467,45
100203078651656,José María al Congreso K 29,Betzabeth Indira Betania Baptista Barrios,1459,34
208064079346763,Natalie Condori,Gladys Natalie Condori Jahuira,1459,41
102945178406497,Edita Vargas,Edita Gladys Vargas Ceron,1459,17
101263652567230,Javier Julón - Alcalde de Bagua,Esteban Villanueva,1457,50
120553376516280,Jaime Abensur,Jaime Abensur Pinasco,1449,31
103246188745493,Jorge Panduro,Jorge Panduro Ruiz,1446,9
101950648524263,Ricardo Malca,Ricardo Leonardo Enrique Malca Alvariño,1440,14
110965110467214,Jonathan Coronado,Jonathan Harold Coronado Flores,1439,26
571443433210454,Francisco Aspillaga,Jorge Juan Francisco Aspillaga Muñoz,1437,56
113782826844292,Carlos Rubio - Página Oficial,Donatilde Eusebia Cieza Diaz,1436,35
1071360306311797,Olimpio Alegría,David Elias Alegria Liberato,1434,23
196140697656186,Len Corell,Ricardo Felix Coral,1432,14
102116251947681,El Patriota,Angel Vladimir Vega Escudero,1427,8
106360251075904,MAYRA Alvarez,Mayra Lisbeth Alvarez Cabanillas,1426,27
106114471838376,Gestión Odontológica,Rolando Ganoza Rodriguez,1425,129
1686703524905909,Raúl del Castillo Al Congreso JP2,Carlos Alberto Borda Benito,1424,19
1734941503467097,Rubén Darío - Podemos Perú,Clinton Flores Regalado,1423,14
1127831980600622,Portocarrero al congreso,Carlos Andres Paucar Falcon,1421,14
102568505076143,Dr. Elías Varas Meléndez Congresista de la República,Brigitte Diaz Cruzado,1419,34
1255093924640147,Erwin Florett,Jose Luis Pereyra Arévalo,1411,14
101168851926764,Julio Canchis al Congreso,Sebastian Mauricio Canchis Alvarez,1408,28
106150168496053,Noizz,These ads ran without a disclaimer,1406,3
107852981125590,Tela Barba K1,Auristela Ana Obando Morgan,1406,24
107350261888869,Juan Montenegro,Juan Gilberto Montenegro,1400,32
110965393682486,Vladimir Ruiz Caruajulca,Jheyson Amed Arana Huamán,1400,10
101700505313386,Hernando Propone,These ads ran without a disclaimer,1393,5
1409954765977599,IMEP - Institute of Medicine and Psychology,These ads ran without a disclaimer,1391,45
106027591405343,Jessica Cordova Congresista,Diana Maria Rivas Rojas,1391,4
127851764546193,José Luis Elías,Cesar Alfredo Ortiz Castillo,1390,11
102966721779862,Elección Consciente,Universidad Católica San Pablo,1390,60
117498400158090,Héctor Acuña,Peru Vibra S.A.C,1389,62
113590961236330,Jairo Mena - Alcalde de Cutervo 2023 - 2026,Jairo Mena Tello,1387,6
1438301896418216,Sumate Consejo Regional III Lima,José Félix Martín Layten Pazos,1386,15
108766290989199,Yovinson Vasquez,Yo Apoyo a Yovi Vasquez,1383,9
1005465799648708,Isabel Ayala,Fiorella Luy Masias Arrambide,1380,13
122988594435371,Instituto Forymat,These ads ran without a disclaimer,1377,13
102752745191663,Acción Popular AP,Acción Popular,1376,3
191291971230892,William Vega,William Vega,1375,10
437662333450132,Partido Imán,Luis Harold Raciel Levano Ochoa,1366,38
157379095212374,Luis Alvarado.,Luis David Alvarado Duran,1356,44
102360135378953,Salvemos al Perú,Pierre Josue Chuecas Silva,1356,22
109019101027038,ERIKA RUIZ,Erika Ruiz,1356,11
108246298065913,HUAPRI - Huánuco Primero,Yosip Carlos Yauyo Torres,1350,58
150906415523083,Guido Del Carpio,Guido Moises Del Carpio Rodriguez,1348,24
112155317356530,Miguel Salcedo,Miguel Angel Salcedo Ugalde,1346,11
233943790279421,Jaime Salomón,Miguel Angel Torobeo Tapia,1341,4
364672158090,UPeU - Universidad Peruana Unión,Universidad Peruana Unión,1339,3
547069335313126,FRENTE FUJIMORI LIBERTAD,These ads ran without a disclaimer,1338,7
107078394665659,Lee y Emprende Digital,These ads ran without a disclaimer,1337,51
530184020495803,Ruth Luque Ibarra,Héctor Hernan Abanto Cabanillas,1335,25
104227988613433,Contadores de Lima Unidos,Francisco Villón,1333,28
107762171610303,George Podemos Perú,Javier Antenor Moreno Crisostomo,1333,41
149669809066548,Podemos Perú - Ucayali,Jhonatan Alfredo Flores Cuya,1333,1
108992798440936,Miguel Mora,Miguel Mora,1331,43
118705381493644,Librerías Crisol,These ads ran without a disclaimer,1327,4
2360369424219258,Te Coloco Empleo,Te Coloco Empleo SAC,1323,16
422005131552267,Podemos Perú - Tumbes,Mery Nataly Gonzales Enriquez,1320,2
108167272589687,Maricruz Zeta,Digital Break,1317,19
