id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms
620545592585395,2022-07-26,"['#SeguiremosCumpliendo✅ | Recorrimos muchos colegios, ollas comunes, sectores populares, comisarías y familias más vulnerables, para fiscalizar sus sectores y representar sus demandas, a través de campañas sociales. ¡Somos #UnCongresoParaTodos! 🇵🇪']",2022-07-26,2022-07-31,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}",{'lower_bound': '1000001'},"{'lower_bound': '150000', 'upper_bound': '174999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
379245194342186,2022-07-23,['🚨COSAS QUE DEBES SABER DE LA MASIFICACIÓN DEL GAS.\n\n💻Es importante que la ciudadanía sepa algunos alcances del Proyecto de ley y el beneficio que van obtener miles  de peruanos. La información esta en la infografía a continuación 👇\n\n#comisióndeenergíayminas\n#EnriqueAlva\n#Adelante'],2022-07-23,2022-07-26,Ruber Jhans Arca Valera,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '5000', 'upper_bound': '5999'}",101645565076595,Enrique Alva,"['facebook', 'instagram']"
429029509240127,2022-07-21,"['#SeguiremosCumpliendo | ¡Logramos el financiamiento de las más de 3,500 ollas comunes! Durante mi gestión impulsamos la ley #31458, con el que miles de peruanos podrán parar la olla de sus familias. ¡Tengan por seguro que seguiré trabajando por ellos! 🇵🇪']",2022-07-22,2022-07-28,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
5246110108834786,2022-07-20,"['#SeguiremosCumpliendo | Desde que asumí la presidencia del Congreso hemos luchado por defender la democracia y el equilibrio de poderes. Tengan por seguro que lo seguiré defendiendo, hasta con la vida, si fuera necesario. 🇵🇪']",2022-07-21,2022-07-27,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
374470074828014,2022-07-19,"['#SeguiremosCumpliendo | ¡Recogimos las necesidades de 12 regiones, y lo seguiremos haciendo! Durante este año de gestión, hemos llegado a lugares donde el Congreso nunca antes había llegado. Mi prioridad como congresista seguirá siendo el trabajo descentralizado, recorriendo #PuebloPorPueblo. 🇵🇪']",2022-07-20,2022-07-26,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
532666865316937,2022-07-15,"['#SeguiremosCumpliendo✅ | ¿Sabías que las ollas comunes son el principal sustento de alimentación para más de 250 mil peruanos? Por ello en mi gestión, el Congreso aprobó la ley #31458, con el cual garantizaremos su financiamiento y su emprendimiento.\n\n📌 Seguiré cumpliendo con la #JusticiaSocial para todos los peruanos. 👉 Conoce más aquí: https://bit.ly/3PmTSz0.']",2022-07-16,2022-07-22,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
457825635786733,2022-07-15,"['He luchado tanto para que el proyecto Chavimochic pueda reanudarse y el día de ayer se aprobó con 107 votos a favor “Declarar de interés nacional la reactivación y destrabe del Proyecto Especial Chavimochic en la región La Libertad”. \n\nEs una gran alegría que quiero compartir con todos los liberteños. Vale la pena luchar por las causas justas en favor del desarrollo de nuestra tierra y nuestra gente, este un paso más para seguir adelante con el proyecto. \n\n¡Que viva La Libertad! ¡Adelante!\n\n#Chavimochic\n#EnriqueAlva\n#adelante']",2022-07-15,2022-07-19,Ruber Jhans Arca Valera,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '5000', 'upper_bound': '5999'}",101645565076595,Enrique Alva,"['facebook', 'instagram']"
445567703918450,2022-07-14,"['#SeguiremosCumpliendo | ¡Resultados para todos los peruanos! Ha sido un año difícil, pero juntos hemos logrado cumplir una agenda parlamentaria desde la presidencia del Congreso, la cual que seguiré cumpliendo como congresista.\n\nConoce mi agenda parlamentaria:\n✅ Fiscalización constructiva\n✅ Defensa de la democracia\n✅ Jóvenes en la cancha\n✅ Empoderando mujeres\n✅ Trabajo descentralizado\n✅ Justicia social\n✅ Reactivación económica']",2022-07-14,2022-07-21,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
5187752408009035,2022-07-08,"['#Piura | ¡Seguimos la jornada en Tambogrande! Nos encontramos realizando una audiencia pública para recoger las necesidades de agricultura, salud, educación de la población de este sector. Juntos saldremos #Adelante. 🇵🇪\n\n✅Conoce más aquí: https://bit.ly/3yqwwS3']",2022-07-09,2022-07-15,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '90000', 'upper_bound': '99999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
5392132847514581,2022-07-05,"['#SemanaDeRepresentación \n▶️ 𝙇𝙄𝘽𝙍𝙊𝙎 𝙂𝙀𝙎𝙏𝙄𝙊𝙉𝘼𝘿𝙊𝙎 𝘼𝙉𝙏𝙀 𝙇𝘼 𝘽𝙄𝘽𝙇𝙄𝙊𝙏𝙀𝘾𝘼 𝘿𝙀𝙇 𝘾𝙊𝙉𝙂𝙍𝙀𝙎𝙊, 𝙎𝙊𝙉 𝙀𝙉𝙏𝙍𝙀𝙂𝘼𝘿𝙊𝙎  𝘼 𝙇𝘼 𝙄.𝙀.𝙎. 𝙈𝘼𝙍𝙄𝘼 𝘼𝙎𝙐𝙉𝘾𝙄Ó𝙉 𝙂𝘼𝙇𝙄𝙉𝘿𝙊 - 𝙅𝙐𝙇𝙄 ◀️\n\n#PuebloPorPueblo\n#MasivaParticipación\n#multitudinariaasistencia\n\n👉La gran familia educativa de la I.E.S. María Asunción Galindo – Juli, (Secundaria) en una ceremonia especial nos recibieron multitudinariamente, con la finalidad de hacer la entrega en calidad de donación de los libros y textos gestionados ante la Biblioteca del Congreso de la República y el Fondo Editorial del Congreso de la República. \n\n👉 La donación que se realizó fue bajo el siguiente detalle: 200 titulos, 210 volumenes, (173 libros + 30 folletos +7 CD-ROM) y 24 libros (obras)\n\n👉Por otro lado, de acuerdo a nuestro anuncio, continuaremos apoyando a toda la comunidad educativa con el fin de contribuir con la mejora de la educación de los estudiantes.\n\n➖Arq. JORGE LUIS FLORES ANCACHI\n➖Congresista de la República.\n\n#JorgeFloresSiTrabaja    \n#HonestidadVerdadyTrabajo   \n#AdelanteAcciónPopular']",2022-07-05,2022-07-07,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '2000', 'upper_bound': '2999'}",105794184815690,Jorge Flores Ancachi,"['facebook', 'instagram']"
1243769439700347,2022-06-30,"['#SemanaDeRepresentación \n▶️𝗩𝗜𝗦𝗜𝗧𝗔 𝗔𝗟 𝗙𝗨𝗧𝗨𝗥𝗢 𝗗𝗜𝗦𝗧𝗥𝗜𝗧𝗢 𝗗𝗘 𝗧𝗢𝗧𝗢𝗥𝗔𝗡𝗜, 𝗘𝗡 𝗔𝗖𝗢𝗥𝗔. ◀️\n#PuebloPorPueblo\n#MasivaParticipación\n#MultitudinariaAsistencia\n\n👉Agradecemos la invitación de sus autoridades políticas como el alcalde, los tenientes, tenientinas, presidentes de comunidades y población en general, por la recepción en el Centro Poblado de Totorani, ubicado en distrito de Acora en Puno, debido a que en el Pleno del Congreso de la República se aprobó por amplia mayoría la ""𝙇𝙀𝙔 𝙌𝙐𝙀 𝘿𝙀𝘾𝙇𝘼𝙍𝘼 𝘿𝙀 𝙄𝙉𝙏𝙀𝙍É𝙎 𝙉𝘼𝘾𝙄𝙊𝙉𝘼𝙇 𝙔 𝙉𝙀𝘾𝙀𝙎𝙄𝘿𝘼𝘿 𝙋𝙐𝘽𝙇𝙄𝘾𝘼 𝙇𝘼 𝘾𝙍𝙀𝘼𝘾𝙄Ó𝙉 𝘿𝙀𝙇 𝘿𝙄𝙎𝙏𝙍𝙄𝙏𝙊 𝘿𝙀 𝙏𝙊𝙏𝙊𝙍𝘼𝙉𝙄, 𝙀𝙉 𝙇𝘼 𝙋𝙍𝙊𝙑𝙄𝙉𝘾𝙄𝘼 𝙔 𝘿𝙀𝙋𝘼𝙍𝙏𝘼𝙈𝙀𝙉𝙏𝙊 𝘿𝙀 𝙋𝙐𝙉𝙊"".']",2022-06-30,2022-07-03,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",105794184815690,Jorge Flores Ancachi,['facebook']
595678461766134,2022-06-16,"['¡Cumplimos con las #OllasComunes! ✅ Ahora con la reglamentación de esta ley aprobada por el Congreso, se garantiza la sostenibilidad y el financiamiento de más de 3,500 ollas comunes, frente a la crisis alimentaria. Seguiremos trabajando por #UnCongresoParaTodos 🇵🇪']",2022-06-17,2022-06-23,no disponible,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
522235989596741,2022-06-16,"['#PlenoAgrario | El trabajo de los agricultores permitió que tengamos alimentos en nuestra mesa durante la pandemia. Hoy, este importante sector pasa por una etapa difícil y necesitan acciones concretas. Es por ello que, desde el Congreso, realizamos el 1er Pleno Agrario para apoyar el sostenimiento de la agricultura y enfrentar la crisis alimentaria. ¡Logramos aprobar 6 importantes leyes!\n\n📌 Conoce más aquí de estas leyes aquí: https://bit.ly/3b78e7V.']",2022-06-17,2022-06-23,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
596827051635311,2022-06-16,"['Es indignante que en el Perú hayan más de 2 millones de agricultores olvidados, quienes en la pandemia no dejaron de trabajar para que nuestros hogares tengan alimento. 🇵🇪👉 Desde el Congreso hemos recogido sus necesidades y hoy, realizamos el primer #PlenoAgrario, donde aprobamos diferentes leyes que les permitan salir adelante. ¡Sí se puede! ✅']",2022-06-17,2022-06-23,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
2385602815072532,2022-06-13,"['¡Cumplimos con las ollas comunes del Peru! Hoy se publicó en el diario El Peruano la ley #31458, con el que más de 3,500 ollas comunes peruanas, podrán garantizar su sostenibilidad y financiamiento. ✅ #ElCongresoLoHizo 🇵🇪']",2022-06-13,2022-06-20,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
3109986419222444,2022-06-13,"['¡Muchas gracias, #Ayacucho! 🇵🇪 Agradezco a esta hermosa región por el gentil recibimiento, desde el Congreso seguiremos trabajando para atender sus necersidades y hacer escuchar su voz. ¡Juntos saldremos #Adelante. ✅']",2022-06-13,2022-06-20,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
5035293873191697,2022-06-01,"['#LeyPresentada \n\n✅ Con el fin de reactivar la economía de las MYPE, con mi proyecto de ley, propongo extender las compras de bienes que hace el Gobierno a las pequeñas y medianas empresas. ¡Impulsar a los emprendedores es #PrioridadDelCongreso! 🇵🇪']",2022-06-01,2022-06-08,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",101382064633453,Maricarmen Alva,['instagram']
520146556417997,2022-06-01,['#ATENCIÓN 🚨 | En 6 días vence el plazo de la reglamentación de la ley que dispone el retiro de la CTS. ¡El Ejecutivo debe realizarlo inmediatamente! La economía familiar si es una prioridad.'],2022-06-01,2022-06-05,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
607169964417352,2022-06-01,['Presidenta del Congreso. 🇵🇪 Madre y abogada con más de 20 años trabajando por los peruanos. ¡#Adelante!'],2022-06-01,2022-06-06,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",101382064633453,Maricarmen Alva,['facebook']
1271389023392422,2022-06-01,"['Continuando con nuestra campaña #UnidosContraElFrío, recogimos las necesidades del AA. HH. Ficus del Pedregal en Villa María del Triunfo, donde más de 600 familias denuncian que no cuentan con agua y desagüe, y demandan apoyo para combatir el frío. ¡Los ayudaremos, estamos con ellos! 🇵🇪✅']",2022-06-01,2022-06-08,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
711656226731179,2022-05-31,"['Presidenta del Congreso de la República. Madre y abogada con más de 20 años de experiencia en el sector público. ¡#Adelante, Perú! 🇵🇪']",2022-05-31,2022-06-06,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",101382064633453,Maricarmen Alva,['facebook']
5307005946018464,2022-05-26,['#TrabajandoPorElPueblo\n\n👍REPRESENTO LA VOZ DE NUESTROS HERMANOS QUECHUAS Y AIMARAS.🏛\n\nNuestra participacion en el Pleno del Congreso de la Republica.\n\n#JorgeFloresSiTrabaja\n#CongresisttadelaRepública'],2022-05-27,2022-05-28,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '1000', 'upper_bound': '1999'}",105794184815690,Jorge Flores Ancachi,"['facebook', 'instagram']"
772505560789960,2022-05-26,['#TrabajandoPorElPueblo\n\n👍REPRESENTO LA VOZ DE NUESTROS HERMANOS QUECHUAS Y AIMARAS.🏛\n\nNuestra participacion en el Pleno del Congreso de la Republica.\n\n#JorgeFloresSiTrabaja\n#CongresisttadelaRepública'],2022-05-27,2022-05-28,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '1000', 'upper_bound': '1999'}",105794184815690,Jorge Flores Ancachi,"['facebook', 'instagram']"
537464241368537,2022-05-26,"['Presidenta del Congreso de la República. Madre y abogada con más de 20 años de experiencia en el sector público. ¡#Adelante, Perú! 🇵🇪']",2022-05-26,2022-05-30,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",101382064633453,Maricarmen Alva,['facebook']
718739392777223,2022-05-26,"['¡Compromiso cumplido! Hoy se publicó la Ley de mi autoría que permite a millones de trabajadores el retiro de hasta el 100% de su CTS hasta finales del 2023🇵🇪\n\nLas familias peruanas, afectadas por la crisis económica, siempre tendrán nuestro apoyo. Somos #UnCongresoParaTodos']",2022-05-26,2022-06-02,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
1379423985900268,2022-05-25,"['Presidenta del Congreso de la República. Madre y abogada con más de 20 años de experiencia en el sector público. ¡#Adelante, Perú! 🇵🇪']",2022-05-25,2022-05-26,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '9000', 'upper_bound': '9999'}",101382064633453,Maricarmen Alva,['facebook']
1454519355001384,2022-05-18,"['¡LLegamos a #Huancavelica con dos leyes que beneficiará a esta región! 🇵🇪 Seguiremos recogiendo las necesidades del Perú, pueblo por pueblo. \n\n📍 Somos representantes del pueblo y haremos escuchar su voz.']",2022-05-18,2022-05-25,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '150000', 'upper_bound': '174999'}",101382064633453,Maricarmen Alva,['facebook']
1131049044294202,2022-05-16,"['En esta #SemanaDeRepresentación llegamos a Huancavelica para escuchar a su gente y recoger sus principales necesidades, que nos permitirán impulsar proyectos de ley que promuevan el desarrollo de esta hermosa región. ¡Juntos saldremos #Adelante! 🇵🇪']",2022-05-16,2022-05-21,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '50001', 'upper_bound': '100000'}","{'lower_bound': '30000', 'upper_bound': '34999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
2181729118659182,2022-05-11,"['#ElecciónDelTC | El Congreso asumió su responsabilidad en esta elección, pensando en nuestro país, en el fortalecimiento de nuestras instituciones y la defensa de la democracia. ¡Esta elección de magistrados al Tribunal Constitucional es un hecho histórico de consenso! 🇵🇪\n\nSeguiremos trabajando por #UnCongresoParaTodos ✅']",2022-05-11,2022-05-16,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
1155131725287723,2022-05-09,['¡Retiro de CTS para la economía familiar de los peruanos! 🇵🇪 El Congreso aprobó este proyecto de ley que ayudará a miles de trabajadores peruanos a sustentar sus gastos en medio de esta crisis económica. \n\nSeguiremos trabajando por #UnCongresoParaTodos ✅'],2022-05-09,2022-05-16,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
960839074554737,2022-05-04,"['👩\u200d🚒𝙑𝙄𝙎𝙄𝙏𝘼 𝘼 𝙇𝘼 𝘾𝙊𝙈𝙋𝘼ÑÍ𝘼 𝙉° 42 𝘿𝙀 𝙇𝙊𝙎 𝘽𝙊𝙈𝘽𝙀𝙍𝙊𝙎 𝘿𝙀 𝙇𝘼 𝘾𝙄𝙐𝘿𝘼𝘿 𝘿𝙀 𝙋𝙐𝙉𝙊👩\u200d🚒\n\n𝘋𝘦𝘯𝘵𝘳𝘰 𝘥𝘦 𝘯𝘶𝘦𝘴𝘵𝘳𝘢 𝘴𝘦𝘮𝘢𝘯𝘢 𝘥𝘦 𝘳𝘦𝘱𝘳𝘦𝘴𝘦𝘯𝘵𝘢𝘤𝘪ó𝘯, 𝘷𝘪𝘴𝘪𝘵𝘢𝘮𝘰𝘴 𝘦𝘭 𝘤𝘶𝘦𝘳𝘱𝘰 𝘥𝘦 𝘣𝘰𝘮𝘣𝘦𝘳𝘰𝘴 𝘥𝘦 𝘭𝘢 “𝘊𝘰𝘮𝘱𝘢ñí𝘢 42” 𝘥𝘦 𝘭𝘢 𝘤𝘪𝘶𝘥𝘢𝘥 𝘥𝘦 𝘗𝘶𝘯𝘰, 𝘥𝘰𝘯𝘥𝘦 𝘪𝘯𝘴𝘱𝘦𝘤𝘤𝘪𝘰𝘯𝘢𝘮𝘰𝘴 𝘭𝘰𝘴 𝘢𝘮𝘣𝘪𝘦𝘯𝘵𝘦𝘴, 𝘦𝘲𝘶𝘪𝘱𝘰𝘴, 𝘺 𝘷𝘦𝘩í𝘤𝘶𝘭𝘰𝘴 𝘮𝘰𝘵𝘰𝘳𝘪𝘻𝘢𝘥𝘰𝘴 𝘲𝘶𝘦 𝘴𝘦 𝘶𝘵𝘪𝘭𝘪𝘻𝘢𝘯 𝘱𝘢𝘳𝘢 𝘭𝘢 𝘢𝘵𝘦𝘯𝘤𝘪ó𝘯 𝘪𝘯𝘮𝘦𝘥𝘪𝘢𝘵𝘢 𝘢𝘯𝘵𝘦 𝘭𝘰𝘴 𝘥𝘦𝘴𝘢𝘴𝘵𝘳𝘦𝘴, 𝘢𝘤𝘤𝘪𝘥𝘦𝘯𝘵𝘦𝘴 𝘰 𝘦𝘮𝘦𝘳𝘨𝘦𝘯𝘤𝘪𝘢𝘴 𝘧𝘰𝘳𝘵𝘶𝘪𝘵𝘢𝘴 𝘲𝘶𝘦 𝘴𝘦 𝘱𝘳𝘦𝘴𝘦𝘯𝘵𝘢𝘯 𝘦𝘯 𝘭𝘢 𝘱𝘳𝘰𝘷𝘪𝘯𝘤𝘪𝘢 𝘥𝘦 𝘗𝘶𝘯𝘰 𝘺 𝘭𝘢𝘴 𝘱𝘳𝘰𝘷𝘪𝘯𝘤𝘪𝘢𝘴 𝘥𝘦𝘭 𝘴𝘶𝘳 𝘥𝘦 𝘭𝘢 𝘳𝘦𝘨𝘪ó𝘯 𝘥𝘦 𝘗𝘶𝘯𝘰.\n\n#𝑱𝒐𝒓𝒈𝒆𝑭𝒍𝒐𝒓𝒆𝒔𝑨𝒏𝒄𝒂𝒄𝒉𝒊\n#𝑪𝒐𝒏𝒈𝒓𝒆𝒔𝒊𝒔𝒕𝒂𝑫𝒆𝑳𝒂𝑹𝒆𝒑ú𝒃𝒍𝒊𝒄𝒂\n#𝑱𝒐𝒓𝒈𝒆𝑭𝒍𝒐𝒓𝒆𝒔𝑺𝒊𝑻𝒓𝒂𝒃𝒂𝒋𝒂\n#𝑯𝒐𝒏𝒆𝒔𝒕𝒊𝒅𝒂𝒅𝑽𝒆𝒓𝒅𝒂𝒅𝒚𝑻𝒓𝒂𝒃𝒂𝒋𝒐\n#𝑨𝒅𝒆𝒍𝒂𝒏𝒕𝒆𝑨𝒄𝒄𝒊ó𝒏𝑷𝒐𝒑𝒖𝒍𝒂𝒓']",2022-05-04,2022-05-06,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '4000', 'upper_bound': '4999'}",105794184815690,Jorge Flores Ancachi,"['facebook', 'instagram']"
420810552711750,2022-05-04,"['♦️𝐑𝐄𝐔𝐍𝐈Ó𝐍 𝐃𝐄 𝐂𝐎𝐎𝐑𝐃𝐈𝐍𝐀𝐂𝐈Ó𝐍 𝐂𝐎𝐍 𝐋𝐎𝐒 𝐀𝐂𝐔𝐈𝐂𝐔𝐋𝐓𝐎𝐑𝐄𝐒 𝐃𝐄 𝐋𝐀 𝐑𝐄𝐆𝐈Ó𝐍 𝐏𝐔𝐍𝐎♦️\n\n𝑹𝒆𝒖𝒏𝒊ó𝒏 𝒄𝒐𝒏 𝒍𝒐𝒔 𝒑𝒓𝒐𝒅𝒖𝒄𝒕𝒐𝒓𝒆𝒔 𝒅𝒆 𝒕𝒓𝒖𝒄𝒉𝒂𝒔 𝒅𝒆 𝒍𝒂 𝑹𝒆𝒈𝒊ó𝒏 𝑷𝒖𝒏𝒐, 𝒒𝒖𝒆 𝒂𝒍𝒃𝒆𝒓𝒈𝒂 𝒂𝒍𝒓𝒆𝒅𝒆𝒅𝒐𝒓 𝒅𝒆 115 𝒂𝒔𝒐𝒄𝒊𝒂𝒄𝒊𝒐𝒏𝒆𝒔 𝒒𝒖𝒆 𝒔𝒆 𝒅𝒆𝒅𝒊𝒄𝒂𝒏 𝒂 𝒍𝒂 𝒑𝒓𝒐𝒅𝒖𝒄𝒄𝒊ó𝒏 𝒅𝒆 𝒕𝒓𝒖𝒄𝒉𝒂𝒔, 𝒄𝒖𝒚𝒐 𝒑𝒓𝒐𝒅𝒖𝒄𝒕𝒐 𝒆𝒔 𝒅𝒆𝒔𝒕𝒊𝒏𝒂𝒅𝒐 𝒕𝒂𝒏𝒕𝒐 𝒑𝒂𝒓𝒂 𝒆𝒍 𝒄𝒐𝒏𝒔𝒖𝒎𝒐 𝒍𝒐𝒄𝒂𝒍  𝒆 𝒊𝒏𝒕𝒆𝒓𝒏𝒂𝒄𝒊𝒐𝒏𝒂𝒍.\n\n#𝑱𝒐𝒓𝒈𝒆𝑳𝒖𝒊𝒔𝑭𝒍𝒐𝒓𝒆𝒔𝑨𝒏𝒄𝒂𝒄𝒉𝒊\n#𝑪𝒐𝒏𝒈𝒓𝒆𝒔𝒊𝒔𝒕𝒂𝑫𝒆𝑳𝒂𝑹𝒆𝒑ú𝒃𝒍𝒊𝒄𝒂\n#𝑷𝒖𝒆𝒃𝒍𝒐𝑷𝒐𝒓𝑷𝒖𝒆𝒃𝒍𝒐']",2022-05-04,2022-05-06,Edgar Octavio Rivera Bolaños,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '5000', 'upper_bound': '5999'}",105794184815690,Jorge Flores Ancachi,"['facebook', 'instagram']"
538273304586222,2022-05-04,['Gracias a cada una de estas luchadoras madres que paran la olla y llevan alimento a sus familias. 🍛♥️ \n\n¡Ustedes son las heroínas de la pandemia! 🇵🇪👏'],2022-05-04,2022-05-07,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
1087731241806965,2022-04-26,"['🚨#SeguridadEnEmergencia: En nuestro país, 8 de 10 peruanos no se sienten seguros en las calles. ⚠️ Por ello, ¡nos encontramos fiscalizando las comisarías del Perú! Conoce nuestra reciente visita a la comisaría de San Martín de Porres.\n\nSomos un #CongresoParaTodos 🇵🇪']",2022-04-26,2022-05-01,Maria Del Carmen Alva Prieto,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",101382064633453,Maricarmen Alva,"['facebook', 'instagram']"
