id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms
291091095788855,2021-04-04,['Muchas gracias por el recibimiento y todo su apoyo. 💚\nSeguimos creciendo. 🤝\n¡Sí se puede Perú! 🙌🇵🇪\n\n#mejorbeingolea #BeingoleaPresidente #Elecciones2021'],2021-04-04,2021-04-09,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']"
183463170117132,2021-04-04,['Gracias por el continuo apoyo de los peruanos. 🤝\nSeguimos creciendo. 💪\nSomos la mejor opción para el Perú. 🙌🇵🇪\n\n#MejorBeingolea #BeingoleaPresidente #Elecciones2021'],2021-04-04,2021-04-08,Partido Popular Cristiano,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']"
118751853525453,2021-04-04,"['El presidente lo eliges tú, no las encuestas.\nVotemos con convicción. 🤝🇵🇪\n\n#MejorBeingolea #Beingolea #Elecciones2021']",2021-04-04,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '250000', 'upper_bound': '299999'}",362423643572,Alberto Beingolea,['facebook']
450405619572626,2021-04-04,"['Debemos tomar acciones inmediatas para superar esta crisis. A partir del 28 de julio, mi compromiso es otorgar el oxigeno de forma gratuita y universal para la población, continuar con las obras de saneamiento para llevar agua a todos los rincones del país y establecer un plan concreto para el proceso de vacunación. #OllantaPresidente2021 ⭕✍🏼']",2021-04-05,2021-04-09,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '200', 'upper_bound': '299'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '35000', 'upper_bound': '39999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
149134500359951,2021-04-04,"['Planteamos retirarnos del Pacto de San José para poder aplicar la pena de muerte para corruptos, Presidelincuentes y altos funcionarios, asesinos y violadores de menores, como se aplica en muchos países como Japón, China, Singapur, EEUU.\n#VegaPresidente\n#AntauroLibertad']",2021-04-05,2021-04-09,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
273343834484069,2021-04-04,['Devolución del 100% AFP y ONP. Creación de nuevo Sistema de Pensiones.\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-04,2021-04-09,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
128564982566744,2021-04-04,"['Reactivación Económica de PYMES y Emprendedores. Si la sunat le perdona deuda a telefonica de 728millones de soles, nosotros daremos 2 años de gracia a los emprendedores, que es donde más se genera puestos de trabajo, para que puedan salir adelante por la crisis de la pandemia. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-04,2021-04-09,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']"
719372655405549,2021-04-04,"['Regresemos al progreso, desarrollo y estabilidad. Nosotros tenemos experiencia, podemos recuperar el empleo, la economía y potenciar la educación. Sabemos cómo llevar al Perú hacia un #FuturoSeguro ⭕✍🏼\n#ollantapresidente2021 #elecciones2021 #debatepresidencial']",2021-04-05,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
356160319070127,2021-04-04,"['Regresemos al progreso, desarrollo y estabilidad. Nosotros tenemos experiencia, podemos recuperar el empleo, la economía y potenciar la educación. Sabemos cómo llevar al Perú hacia un #FuturoSeguro ⭕✍🏼']",2021-04-05,2021-04-09,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
278876753699048,2021-04-04,"['Compatriotas, para reactivar la economía del país y superar esta pandemia, no te olvides, este 11 de abril marca la ⭕✍🏼']",2021-04-05,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '400', 'upper_bound': '499'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '60000', 'upper_bound': '69999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
