,id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms,lower_bound_spend,upper_bound_spend,lower_bound_impressions,upper_bound_impressions,electorales,silencio
1201,816879388914281,2021-04-07,"['Comparto algunos extractos de la conferencia de prensa que brinde hoy, desde Lima Norte. 🤝💪\n¡Seguimos avanzando! 🙌🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021']",2021-04-07,2021-04-11,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",100,199,10000,14999.0,True,True
1202,297149835264085,2021-04-07,"['Hemos sido tendencia durante seis días en las redes sociales y, por lo que diariamente percibimos en la calle, sentimos que vamos avanzando en la preferencia del público. 🤝💪\n¡Vamos Perú, que sí se puede! 🙌🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021']",2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",100,199,35000,39999.0,True,True
1203,329672512011473,2021-04-07,"['Actualmente, existen alrededor de 876 proyectos paralizados que por investigar a un grupo de corruptos han dejado sin trabajo a miles de peruanos. 👎\nComo presidente, quiero destrabar de estos proyectos para generar trabajo en el país para los peruanos. 💪🙌 🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021']",2021-04-07,2021-04-11,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",362423643572,Alberto Beingolea,['facebook'],100,199,15000,19999.0,True,True
1204,267511925090723,2021-04-07,"['El país necesita un presidente con paciencia, calma, capacidad de diálogo, con entendimiento. 🤝\nNosotros podemos hacerlo. 🙌 🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021']",2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",0,99,20000,24999.0,True,True
1205,143371717643998,2021-04-07,['#SALUD \nSomos un equipo y tenemos las mejores propuestas para el Perú. 💚💪🇵🇪\n#MejorBeingolea #BeingoleaPresidente'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",362423643572,Alberto Beingolea,['facebook'],100,199,15000,19999.0,True,True
1212,263364008755391,2021-04-07,['Comparto mi participación en Mujeres al Mando. 💪\nGracias por la invitación. 🤝\n¡Seguimos avanzando! 🙌 🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021\nVer menos'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",362423643572,Alberto Beingolea,['facebook'],100,199,45000,49999.0,True,True
1213,285232633060233,2021-04-07,['#CONSTRUCCIÓN\nSomos un equipo y tenemos las mejores propuestas para el Perú. 💚💪🇵🇪\n#MejorBeingolea #BeingoleaPresidente'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",362423643572,Alberto Beingolea,['facebook'],100,199,10000,14999.0,True,True
1214,753868985177577,2021-04-07,['#EDUCACIÓN \nSomos un equipo y tenemos las mejores propuestas para el Perú. 💚💪🇵🇪\n#MejorBeingolea #BeingoleaPresidente'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",362423643572,Alberto Beingolea,['facebook'],100,199,20000,24999.0,True,True
1216,352211199548220,2021-04-07,['#SEGURIDADCIUDADANA \nSomos un equipo y tenemos las mejores propuestas para el Perú. 💚💪🇵🇪\n#MejorBeingolea #BeingoleaPresidente'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",362423643572,Alberto Beingolea,['facebook'],100,199,10000,14999.0,True,True
1217,447305853043854,2021-04-07,['#AGRICULTURA \nSomos un equipo y tenemos las mejores propuestas para el Perú. 💚💪🇵🇪\n#MejorBeingolea #BeingoleaPresidente'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",362423643572,Alberto Beingolea,['facebook'],100,199,10000,14999.0,True,True
1218,149055677137991,2021-04-07,['Comparto mi participación en El Deportivo con Paco Bazán.💪\nGracias por la invitación. 🤝\n¡Seguimos avanzando! 🙌 🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",362423643572,Alberto Beingolea,['facebook'],100,199,45000,49999.0,True,True
1222,1127204114351704,2021-04-07,"['Estimados amigos, si salgo elegido Presidente, una de primeras acciones es ir inmediatamente a los EEUU en búsqueda de un contrato para obtener vacunas, asimismo impulsaremos la investigación peruana con respecto a este tema. No pararemos hasta que en fin de año todos los peruanos estén debidamente vacunados ¡Sí se puede!']",2021-04-07,2021-04-10,Miguel Daniel Saldaña Loza,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}",{'lower_bound': '1000001'},"{'lower_bound': '400000', 'upper_bound': '449999'}",102585367941782,Rafael López Aliaga,['facebook'],1000,1499,400000,449999.0,True,True
1228,949524295817653,2021-04-07,['¡Último minuto! \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-07,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",100,199,35000,39999.0,True,True
1229,1216313552142501,2021-04-07,['¡Último minuto! \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-07,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,70000,79999.0,True,True
1232,450082619588677,2021-04-07,"['#EnVivo JOSE VEGA Y RICARDO BELMONT PROTESTANDO EN CANAL 4 POR LA LIBERTAD, BASTA DE LA GUERRA SUCIA DE LA PRENSA MERMELERA, CON SUS ENCUESTAS TRUCHAS PRETENDEN IMPONERNOS SUS CANDIDATOS. BASTA DE LA MANIPULACIÓN DE LOS MEDIOS MERMELEROS, ESTE 11 DE ABRIL SE LES ACABARA LA MERMELADA']",2021-04-07,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",1511419165829924,Jose Vega,['facebook'],200,299,70000,79999.0,True,True
1233,492441815243474,2021-04-07,['MENSAJE PATRIOTICO.\n¡BASTA DEL SISTEMA CORRUPTO!'],2021-04-07,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,['facebook'],200,299,60000,69999.0,True,True
1234,3870555656370213,2021-04-07,['Las Fuerzas Armadas a las calles para combatir la delincuencia y devolver la tranquilidad a la población. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-08,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,20000,24999.0,True,True
1235,756646741706960,2021-04-06,"['📢RAFAEL SANTOS, ¡NO VOTES NI POR LAGARTOS, NI POR CAVIARES! 🦎\nLo que NADIE se atrevió a decir. Llegó la hora de desenmascarar a los Lagartos.\nRafael Santos te trae LA PURA VERDAD. \nEl próximo domingo no votes por ninguno del “Club de los Lagartos” y caviares.\nSi quieres SANGRE NUEVA, ahora, la decisión ES TUYA. \n#RafaelSantosEsSangreNueva\n#SangreNueva2021\n#SantosPresidente2021']",2021-04-06,2021-04-10,Miguel Angel Torobeo Tapia,USD,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",232608494179327,Rafael Santos Normand,['facebook'],0,99,60000,69999.0,True,True
1236,177368807550817,2021-04-06,"['¡GRACIAS PERÚ! 🇵🇪\nGracias por todas las muestras de cariño y apoyo, que son para nosotros, el combustible para seguir caminando el país y así llegar a más peruanos. 💪\nTú ya nos conoces, somos el #PPC y contamos con tu voto este 11 de abril, marcando los tres mapas del Perú. 🤝\n¡Somos la mejor propuesta para el Perú! 🙌 \n\n#MejorBeingolea #BeingoleaPresidente']",2021-04-06,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",362423643572,Alberto Beingolea,['facebook'],500,599,100000,124999.0,True,True
1240,184225546877560,2021-04-06,['Conóceme un poco más. 💪\nSomos la mejor propuesta para el Perú. 🤝🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021'],2021-04-06,2021-04-11,Partido Popular Cristiano,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",200,299,70000,79999.0,True,True
1241,4019955201383604,2021-04-06,"['Durante mi gobierno trabajamos obras de infraestructura, programas sociales y mayor empleo para la región de Amazonas, que cambió la vida de la población para bien, como la carretera que integra Condorcanqui al resto de Amazonas. Nosotros tenemos experiencia. La población lo que quiere hoy día es un FUTURO SEGURO. Eso, nosotros lo podemos garantizar. #OllantaPresidente2021 #Chachapoyas #Amazonas ⭕✍🏼']",2021-04-07,2021-04-10,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '10000', 'upper_bound': '14999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",100,199,10000,14999.0,True,True
1242,288858606182179,2021-04-06,"['Durante mi gestión construimos el Puente Ciruelo, una gran obra para mejorar la vida de toda la población. Así como este puente, hemos hecho miles de puentes a nivel nacional. Nosotros tenemos experiencia. Sabemos lo que es gobernar y aseguraremos un #FuturoSeguro para todo el Perú.  Este 11 de abril, marca la ⭕✍🏼  #OllantaPresidente2021']",2021-04-07,2021-04-10,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '30000', 'upper_bound': '34999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",300,399,30000,34999.0,True,True
1243,855170951733270,2021-04-06,"['Durante nuestro recorrido por Junín, recordamos que en nuestra gestión  invertimos más de S/.5,500 millones en toda la región, trabajando infraestructura, reformas, programas sociales y potenciando la educación. \nTambién modernizamos los hospitales para mejorar la salud de la población. Hoy quiero decirles que mi compromiso sigue incólume para seguir trabajando por el Perú porque los nacionalistas sabemos como hacerlo. Tenemos experiencia. ⭕✍🏼']",2021-04-07,2021-04-11,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '40000', 'upper_bound': '44999'}",47446118027,Ollanta Humala Tasso,['facebook'],300,399,40000,44999.0,True,True
1251,823723291554690,2021-04-05,['¡No más DUMPING! \nApoyaré y defenderé la producción textil nacional. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-06,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,40000,44999.0,True,True
1252,282976393333769,2021-04-05,no disponible,2021-04-05,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,['facebook'],200,299,60000,69999.0,True,True
1265,1814782175370063,2021-04-04,['Entrevista en Tv Perú - Rumbo a Palacio'],2021-04-04,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,['facebook'],400,499,125000,149999.0,True,True
1269,118751853525453,2021-04-04,"['El presidente lo eliges tú, no las encuestas.\nVotemos con convicción. 🤝🇵🇪\n\n#MejorBeingolea #Beingolea #Elecciones2021']",2021-04-04,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '250000', 'upper_bound': '299999'}",362423643572,Alberto Beingolea,['facebook'],700,799,250000,299999.0,True,True
1277,467651724580180,2021-04-04,"['Planteamos retirarnos del Pacto de San José para poder aplicar la pena de muerte para corruptos, Presidelincuentes y altos funcionarios, asesinos y violadores de menores, como se aplica en muchos países como Japón, China, Singapur, EEUU.\n#VegaPresidente']",2021-04-05,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,80000,89999.0,True,True
1278,1906281246194213,2021-04-04,"['La corrupción viene siendo el principal problema del Perú, al año se roban 23mil millones de soles, con ese dinero cuántos hospitales, camas uci, plantas de oxígeno se pudieron tener para que no mueran nuestros compatriotas. Ya es momento de poner mano dura y aplicar penas severas contra la corrupción, como la PENA DE MUERTE PARA CORRUPTOS.\n#VegaPresidente\n#AntauroLibertad']",2021-04-05,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,['facebook'],300,399,60000,69999.0,True,True
1280,277362920631787,2021-04-03,['#VegaPresidente'],2021-04-03,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,50000,59999.0,True,True
1281,788896668722625,2021-04-03,['Entrevista en Ampliación de Noticias de RPP.\nPena de muerte para corruptos.\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-03,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,['facebook'],300,399,125000,149999.0,True,True
1282,5560028640704584,2021-04-03,"['Millones de patriotas ya despertamos, es hora de demostrarles a los grupos de poder que ya no votaremos por los candidatos del sistema, promovidos por ODEBRECHT, José Graña, el grupo monopolico El Comercio, Bancos, CONFIEP y prensa mermelera, que pretenden mantener este sistema neoliberal en contra del pueblo. ¡HASTA AQUÍ LLEGARON! LA OLA PATRIÓTICA LOS DERROTARA EN SU CANCHA.\n#VegaPresidente']",2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,60000,69999.0,True,True
1283,3944923632266131,2021-04-03,no disponible,2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '90000', 'upper_bound': '99999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,90000,99999.0,True,True
1284,3127573384133284,2021-04-03,['¡No más impunidad a la corrupción!\n#VegaPresidente'],2021-04-04,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",300,399,60000,69999.0,True,True
1285,139587538100332,2021-04-02,"['Mi candidatura y la de otros candidatos fueron ninguneados, mientras los candidatos del Grupo Comercio y la prensa mermelera entrevistaban diariamente armando debates de sus propios candidatos para manipular a la población. \nBASTA DE LA MANIPULACIÓN DE LOS MEDIOS.\n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-02,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '90000', 'upper_bound': '99999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",400,499,90000,99999.0,True,True
1289,918724795632650,2021-04-02,"['Prometimos la “Devolución del dinero de los aportantes de la ONP” y CUMPLIMOS con su aprobación, en mi gobierno le daremos cumplimiento a esta ley. \nSin miedo a los grupos de poder, ¡PRIMERO EL PUEBLO!\n\n#VegaPrometeyCumple\n#VegaPresidente\n#VegaNoArruga']",2021-04-03,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",400,499,70000,79999.0,True,True
1296,219253636642830,2021-04-01,['Acabaremos con las encuestas montesinistas y también con la publicidad estatal para la prensa mermelera. #VegaPresidente'],2021-04-01,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",1511419165829924,Jose Vega,['facebook'],800,899,175000,199999.0,True,True
1321,997747567428595,2021-03-31,['#HablaVega PROTESTA POR LA FARSA DEL DEBATE PATROCINADO POR LA CONFIEP Y LOS MEDIOS MERMELEROS.'],2021-03-31,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '2000', 'upper_bound': '2499'}",{'lower_bound': '1000001'},"{'lower_bound': '700000', 'upper_bound': '799999'}",1511419165829924,Jose Vega,['facebook'],2000,2499,700000,799999.0,True,True
1323,1096231734214018,2021-03-31,no disponible,2021-03-31,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '600', 'upper_bound': '699'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",600,699,100000,124999.0,True,True
1324,3820231174724240,2021-03-31,"['En defensa de la verdad, decidimos retirarnos del mal llamado debate, que lo único que hace es promover a los candidatos de los grupos de poder, que pretenden, como hace 30 años, sentar en el sillón presidencial a sus candidatos\n#PrensaCorrupta']",2021-03-31,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '600', 'upper_bound': '699'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",600,699,125000,149999.0,True,True
1343,744450722926021,2021-03-29,"['Al año se invierte millones de soles en publicidad estatal para los medios mermeleros. En nuestro gobierno eso se acabará y se invertirá en educación, salud y seguridad. #VegaPresidente']",2021-03-29,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,125000,149999.0,True,True
1344,269554208106657,2021-03-29,"['Esta Constitución fujimorista ha permitido los famosos contratos ley que generaron impunidad, robo y el saqueo al país.\n#VegaPresidente\n#LaCorrupciónEsTraiciónAlaPatria\n#PenaDeMuerteParaCorruptos']",2021-03-30,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",1000,1499,200000,249999.0,True,True
1345,371112510651917,2021-03-29,['Pena de muerte para violadores de menores y asesinos. #VegaPresidente'],2021-03-29,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '175000', 'upper_bound': '199999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,175000,199999.0,True,True
1346,795703691368802,2021-03-29,"['¡BASTA DEL AUMENTO DEL COMBUSTIBLE!\nEs indignante que los precios del petróleo, gasolina, gas sigan subiendo y el presidente Sagasti no haga nada. Llegó la hora de regular los precios de los combustibles. #VegaPresidente']",2021-03-29,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,100000,124999.0,True,True
1352,4144112585612550,2021-03-29,"['Basta de la explotación de nuestros recursos naturales, mientras nuestros pueblos contaminados y encima cada vez más pobres. En nuestro gobierno, el propietario del suelo también será dueño del subsuelo y así ser partícipe del disfrute de la explotación. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-03-30,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '150000', 'upper_bound': '174999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,150000,174999.0,True,True
1439,484151269296665,2021-03-25,"['ES INDIGNANTE que el Tribunal Constitucional con mandato vencido, perdone tremenda deuda a la Telefónica y otra vez traicionan al pueblo; cuando con esa plata se puede comprar camas uci, oxígeno, etc.\nLos partidos políticos como el Partido Morado, Frente Amplio, Somos Perú, cerraron el paso para elegir a los nuevos miembros del TC, ahora ellos también son responsables de la decisión del TC.\n#VegaPresidente\n#RecuperemosLaPatria\n#LaCorrupciónEsTraiciónAlaPatria']",2021-03-26,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,125000,149999.0,True,True
1451,195156502372929,2021-03-24,['Tiemblan los corruptos y la prensa mermelera.\n#VegaPresidente'],2021-03-24,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",500,599,100000,124999.0,True,True
1476,449689756282021,2021-03-22,['Llevando el mensaje Patriótico. Por este mensaje es que la prensa mermelera nos ¡TIENEN MIEDO!\n#VegaPresidente\n#UnionPorElPeru\n#LaCorrupciónEsTraciónAlaPatria\n#AntauroLibertad \n#BelmontAlCongreso\n#NuevaConstitucion'],2021-03-23,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '900', 'upper_bound': '999'}",{'lower_bound': '1000001'},"{'lower_bound': '350000', 'upper_bound': '399999'}",1511419165829924,Jose Vega,['facebook'],900,999,350000,399999.0,True,True
1490,128171275913826,2021-03-20,['Pena de muerte para corruptos y violadores de menores.\n#VegaPresidente\n#AntauroLibertad'],2021-03-21,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '600', 'upper_bound': '699'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",600,699,200000,249999.0,True,True
1497,768988550694566,2021-03-20,"['Cambio de Constitucion y Pena de Muerte para corruptos, presidelincuentes y altos funcionarios.\n#VegaPresidente']",2021-03-21,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",400,499,200000,249999.0,True,True
1500,194792812067606,2021-03-20,"['Nuestras propuestas contra la corrupción, la delincuencia, contra la prensa mermelera, contra el monopolio, contra la ideología género y contra los abusos que sufren nuestros hermanos campesinos por parte de las mineras y transnacionales.\n📌Nueva Constitución\n📌Pena de muerte para los corruptos, asesinos y violadores de menores !!\n📌Retirar al Perú del Pacto de san José \n📌Industrialización del Perú \n📌reactivar la agricultura, ganadería, piscicultura y apicultura \n📌 Eliminar los contratos Ley ( peajes )\n📌 reducir ministerios, menos burocracia\n📌 Patriotizar el litio, gas, minería y otros recursos naturales\n📌Terminar con el presupuesto para los medios de comunicación mermeleros. \n📌Ley Antimonopolio\n📌Aumentar el PBI en el sector educación y salud\n📌Reforma de la Salud\n📌Carreras técnicas en los colegios\n📌En contra de la idiologia de genero ( defendemos a la familia )\n📌 Devolución AFP y ONP, creación del nuevo sistema de pensiones.\n📌 Regulación de los precios de hidrocarburos ( combustibles )\n📌 Eliminar los Contratos Ley ( peajes )\n📌 Expulsar a extranjeros delincuentes']",2021-03-20,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '1000', 'upper_bound': '1499'}",{'lower_bound': '1000001'},"{'lower_bound': '450000', 'upper_bound': '499999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",1000,1499,450000,499999.0,True,True
1507,760567207864876,2021-03-17,no disponible,2021-03-18,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '800', 'upper_bound': '899'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",800,899,200000,249999.0,True,True
1512,136546225041842,2021-03-16,"['Una de nuestras propuestas es acabar con la publicidad estatal para medios mermeleros, que solo se dedican a engañar y mentir a la sociedad. Con eso plata podemos invertir en educación, salud, camas uci, plantas de oxígeno, seguridad, infraestructura, etc. #BastaDeMediosMermeleros\n#VegaPresidente']",2021-03-16,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '600', 'upper_bound': '699'}",{'lower_bound': '1000001'},"{'lower_bound': '200000', 'upper_bound': '249999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",600,699,200000,249999.0,True,True
